No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,time 2,time 1,delay 1,delay 2,jitter
157,14.700558,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=90054 Ack=1661 Win=279 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
158,14.704927,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=91434 Ack=1661 Win=279 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
159,14.705054,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1661 Ack=92814 Win=264 Len=0,,,,,,,,,,,
160,14.719333,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=92814 Ack=1661 Win=279 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
161,14.719565,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=94194 Ack=1661 Win=279 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
162,14.719702,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1661 Ack=95574 Win=264 Len=0,,,,,,,,,,,
163,14.727704,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=95574 Ack=1661 Win=279 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
164,14.728122,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=96954 Ack=1661 Win=279 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
165,14.728122,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=98334 Ack=1661 Win=279 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
166,14.728314,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1661 Ack=99714 Win=264 Len=0,,,,,,,,,,,
167,14.743498,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=99714 Ack=1661 Win=279 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
168,14.743678,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1661 Ack=101094 Win=312 Len=0,,,,,,,,,,,
169,14.744388,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=101094 Ack=1661 Win=279 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
170,14.756973,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=102474 Ack=1661 Win=279 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
171,14.757154,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1661 Ack=103854 Win=312 Len=0,,,,,,,,,,,
172,14.767083,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=103854 Ack=1661 Win=279 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
173,14.789081,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=105234 Ack=1661 Win=279 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
174,14.789191,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1661 Ack=106614 Win=312 Len=0,,,,,,,,,,,
175,14.810992,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=106614 Ack=1661 Win=279 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
176,14.814451,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=107994 Ack=1661 Win=279 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
177,14.814598,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1661 Ack=109374 Win=312 Len=0,,,,,,,,,,,
178,14.814897,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=109374 Ack=1661 Win=279 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
179,14.877093,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1661 Ack=110754 Win=312 Len=0,,,,,,,,,,,
180,14.880002,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=110754 Ack=1661 Win=279 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
181,14.8804,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=112134 Ack=1661 Win=279 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
182,14.880492,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1661 Ack=113514 Win=312 Len=0,,,,,,,,,,,
183,14.900274,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=113514 Ack=1661 Win=279 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
184,14.900809,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=114894 Ack=1661 Win=279 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
185,14.900925,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1661 Ack=116274 Win=323 Len=0,,,,,,,,,,,
186,14.917398,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=116274 Ack=1661 Win=279 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
187,14.917713,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=117654 Ack=1661 Win=279 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
188,14.917713,23.219.184.122,192.168.43.119,HTTP,220,HTTP/1.1 206 Partial Content ,,,,,,,,,,,
189,14.917848,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1661 Ack=119200 Win=323 Len=0,,,,,,,,,,,
190,16.878007,192.168.43.119,104.118.106.95,HTTP,372,GET /pr/64256afe-f5d9-4f86-8936-8840a6a4f5be/Office/Data/16.0.12527.21104/stream.x64.en-us.dat HTTP/1.1 ,,,,,,,,,,,
191,17.221344,fe80::9c9f:8930:3bd4:496e,ff02::1:2,DHCPv6,157,Solicit XID: 0x7de883 CID: 00010001219c10b0a81e84a01b87 ,,,,,,,,,,,
192,17.22846,fe80::2072:dff:fe39:154b,fe80::9c9f:8930:3bd4:496e,DHCPv6,144,Advertise XID: 0x7de883 CID: 00010001219c10b0a81e84a01b87 ,,,,,,,,,,,
193,17.320938,104.118.106.95,192.168.43.119,HTTP,345,HTTP/1.1 301 Moved Permanently ,,,,,,,,,,,
194,17.321494,192.168.43.119,23.219.184.122,HTTP,386,GET /pr/64256afe-f5d9-4f86-8936-8840a6a4f5be/Office/Data/16.0.12527.21104/stream.x64.en-us.dat HTTP/1.1 ,,,,,,,,,,,
195,17.377357,192.168.43.119,104.118.106.95,TCP,54,50440  >  80 [ACK] Seq=1909 Ack=1747 Win=62 Len=0,,,,,,,,,,,
196,17.673723,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=119200 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
197,17.683883,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=120580 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
198,17.683991,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=121960 Win=323 Len=0,,,,,,,,,,,
199,17.684183,23.219.184.122,192.168.43.119,TCP,306,"80  >  50442 [PSH, ACK] Seq=121960 Ack=1993 Win=287 Len=252 [TCP segment of a reassembled PDU]",,,,,,,,,,,
200,17.691155,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=122212 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
201,17.691294,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=123592 Win=323 Len=0,,,,,,,,,,,
202,17.693156,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=123592 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
203,17.696763,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=124972 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
204,17.696855,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=126352 Win=323 Len=0,,,,,,,,,,,
205,17.697126,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=126352 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
206,17.710825,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=127732 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
207,17.710957,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=129112 Win=323 Len=0,,,,,,,,,,,
208,17.714209,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=129112 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
209,17.71498,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=130492 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
210,17.7151,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=131872 Win=323 Len=0,,,,,,,,,,,
211,17.729111,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=131872 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
212,17.729742,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=133252 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
213,17.729742,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=134632 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
214,17.729742,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=136012 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
215,17.729914,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=137392 Win=323 Len=0,,,,,,,,,,,
216,17.743445,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=137392 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
217,17.744711,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=138772 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
218,17.74477,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=140152 Win=323 Len=0,,,,,,,,,,,
219,17.746417,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=140152 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
220,17.748489,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=141532 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
221,17.748618,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=142912 Win=323 Len=0,,,,,,,,,,,
222,17.764056,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=142912 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
223,17.770288,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=144292 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
224,17.770429,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=145672 Win=323 Len=0,,,,,,,,,,,
225,17.770662,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=145672 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
226,17.776667,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=147052 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
227,17.7768,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=148432 Win=323 Len=0,,,,,,,,,,,
228,17.785135,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=148432 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
229,17.786612,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=149812 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
230,17.786698,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=151192 Win=323 Len=0,,,,,,,,,,,
231,17.793516,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=151192 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
232,17.794202,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=152572 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
233,17.794301,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=153952 Win=323 Len=0,,,,,,,,,,,
234,17.809004,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=153952 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
235,17.814292,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=155332 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
236,17.814365,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=156712 Win=323 Len=0,,,,,,,,,,,
237,17.816745,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=156712 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
238,17.833739,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=158092 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
239,17.833878,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=159472 Win=350 Len=0,,,,,,,,,,,
240,17.834353,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=159472 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
241,17.836854,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=160852 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
242,17.836986,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=162232 Win=350 Len=0,,,,,,,,,,,
243,17.840802,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=162232 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
244,17.843431,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=163612 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
245,17.843566,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=164992 Win=350 Len=0,,,,,,,,,,,
246,17.851214,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=164992 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
247,17.86434,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=166372 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
248,17.86448,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=167752 Win=350 Len=0,,,,,,,,,,,
249,17.865032,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=167752 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
250,17.867443,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=169132 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
251,17.867551,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=170512 Win=350 Len=0,,,,,,,,,,,
252,17.867825,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=170512 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
253,17.880924,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=171892 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
254,17.881059,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=173272 Win=350 Len=0,,,,,,,,,,,
255,17.884904,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=173272 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
256,17.886676,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=174652 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
257,17.886807,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=176032 Win=350 Len=0,,,,,,,,,,,
258,17.888681,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=176032 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
259,17.890716,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=177412 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
260,17.890853,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=178792 Win=350 Len=0,,,,,,,,,,,
261,17.894747,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=178792 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
262,17.896305,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=180172 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
263,17.896443,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=181552 Win=398 Len=0,,,,,,,,,,,
264,17.931938,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=181552 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
265,17.933248,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=182932 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
266,17.933248,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=184312 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
267,17.933248,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=185692 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
268,17.933248,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=187072 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
269,17.933248,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=188452 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
270,17.933248,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=189832 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
271,17.93354,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=191212 Win=398 Len=0,,,,,,,,,,,
272,17.93506,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=191212 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
273,17.935213,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=192592 Win=398 Len=0,,,,,,,,,,,
274,17.948996,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=192592 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
275,17.953293,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=193972 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
276,17.953425,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=195352 Win=398 Len=0,,,,,,,,,,,
277,17.955402,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=195352 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
278,17.956079,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=196732 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
279,17.956079,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=198112 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
280,17.956252,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=199492 Win=398 Len=0,,,,,,,,,,,
281,17.958649,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=199492 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
282,17.958761,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=200872 Win=436 Len=0,,,,,,,,,,,
283,17.960671,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=200872 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
284,17.964079,23.219.184.122,192.168.43.119,TCP,914,80  >  50442 [ACK] Seq=202252 Ack=1993 Win=287 Len=860 [TCP segment of a reassembled PDU],,,,,,,,,,,
285,17.964206,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=203112 Win=436 Len=0,,,,,,,,,,,
286,17.964403,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=203112 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
287,17.980782,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=204492 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
288,17.980916,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=205872 Win=436 Len=0,,,,,,,,,,,
289,17.982751,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=205872 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
290,18.02357,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=207252 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
291,18.023708,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=208632 Win=1444 Len=0,,,,,,,,,,,
292,18.207703,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=208632 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
293,18.208902,23.219.184.122,192.168.43.119,TCP,574,80  >  50442 [ACK] Seq=210012 Ack=1993 Win=287 Len=520 [TCP segment of a reassembled PDU],,,,,,,,,,,
294,18.208902,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=210532 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
295,18.208902,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=211912 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
296,18.208902,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=213292 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
297,18.208902,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=214672 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
298,18.208902,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=216052 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
299,18.209184,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=217432 Win=1410 Len=0,,,,,,,,,,,
300,18.209451,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=217432 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
301,18.209597,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=218812 Win=1404 Len=0,,,,,,,,,,,
302,18.210782,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=218812 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
303,18.212224,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=220192 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
304,18.212224,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=221572 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
305,18.212224,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=222952 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
306,18.212224,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=224332 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
307,18.212224,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=225712 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
308,18.212224,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=227092 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
309,18.212541,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=228472 Win=1401 Len=0,,,,,,,,,,,
310,18.212782,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=228472 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
311,18.212884,192.168.43.119,23.219.184.122,TCP,54,50442  >  80 [ACK] Seq=1993 Ack=229852 Win=1401 Len=0,,,,,,,,,,,
312,18.214129,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=229852 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
313,18.215275,23.219.184.122,192.168.43.119,TCP,1434,80  >  50442 [ACK] Seq=231232 Ack=1993 Win=287 Len=1380 [TCP segment of a reassembled PDU],,,,,,,,,,,
